serZone;type;tag;description
FLV;stopSignal with incoherent ptcar reference;;stopSignal ay092.fic is present in micro:location Zaventem (ptcarId 1260) but linked to ptrefColumn Dieg.3671/2 (ptcarId 325)
FLV;stopSignal with incoherent ptcar reference;FIXED;stopSignal ay163.fic is present in micro:location Kortenb.Goed (ptcarId 33) but linked to ptrefColumn Erps.K3675/2 (ptcarId 368)
FLV;stopSignal with incoherent ptcar reference;;stopSignal bz081.fic is present in micro:location Zaventem (ptcarId 1260) but linked to ptrefColumn Dieg.3692/2 (ptcarId 325)
FLV;subLocation without locationPoint;;Leuven Bundel I - Lokomotief Depot
FLV;switch not linked to 3 trackEdges;;switch 06R (location Tienen, grid 3614)
FLV;switch not linked to 3 trackEdges;;switch 08AR (location Tienen, grid 3614)
FLV;switch not linked to 3 trackEdges;;switch 09BJ (location Aarschot, grid 3501)
FLV;switch not linked to 3 trackEdges;;switch 10BJ (location Aarschot, grid 3501)
FLV;switch not linked to 3 trackEdges;;switch 13BR (location Tienen, grid 3615)
FLV;switch not linked to 3 trackEdges;NEW;switch 15E (grid 3604)
FLV;switch not linked to 3 trackEdges;FIXED;switch 15E (location Kortenb.Goed, grid 3604)
FLV;switch not linked to 3 trackEdges;;switch 17R (location Tienen, grid 3615)
FLV;switch not linked to 3 trackEdges;;switch 21BH (location Leuven-M, grid 3605)
FLV;switch not linked to 3 trackEdges;;switch 26AJ (location Aarschot, grid 3502)
FLV;switch not linked to 3 trackEdges;;switch 27BL (location Leuven, grid 3607)
FLV;switch not linked to 3 trackEdges;;switch 28AS (location Landen, grid 3620)
FLV;switch not linked to 3 trackEdges;;switch 32AM (location Y.Tivoli, grid 3607)
FLV;switch not linked to 3 trackEdges;;switch 33L (location Leuven, grid 3607)
FLV;switch not linked to 3 trackEdges;;switch 35BM (location Y.Tivoli, grid 3607)
FLV;switch not linked to 3 trackEdges;;switch 46K (location Leuven-M, grid 3606)
FLV;switch not linked to 3 trackEdges;;switch 47H (location Y.Leuven-M, grid 3605)
FM;catenaryCase without nodes;;29059
FM;catenaryCase without nodes;;29060
FM;catenaryCase without nodes;;29061
FM;catenaryCase without nodes;;29062
FM;catenaryCase without nodes;;29063
FM;catenaryCase without nodes;;29064
FM;incoherent stopSignal regimes;;trackEdge [switch 04BJ to switch 21J]: found normal and wrong regimes for up stopSignal group
FM;locationRouteEdge without locationPoint with timingLocation[meso];;location FAT (ptcarId 493): nb of locationRouteEdges without locationPoint with timingLocation[meso] 1/8 L53 - PK612-V.5
FM;locationRouteEdge without locationPoint with timingLocation[meso];;location FVV (ptcarId 1192): nb of locationRouteEdges without locationPoint with timingLocation[meso] 1/222 N-D.5 - L25-A
FM;locationRouteEdge without locationPoint with timingLocation[micro];;location FAT (ptcarId 493): nb of locationRouteEdges without locationPoint with timingLocation[micro] 1/8 L53 - PK612-V.5
FM;locationRouteEdge without locationPoint with timingLocation[micro];;location FMW (ptcarId 816): nb of locationRouteEdges without locationPoint with timingLocation[micro] 1/10 M-W.5 - L27L/2-A
FM;locationRouteEdge without locationPoint with timingLocation[micro];;location FVV (ptcarId 1192): nb of locationRouteEdges without locationPoint with timingLocation[micro] 1/222 N-D.5 - L25-A
FM;speedSignal without node;;L25KP20A439R1S1
FM;speedSignal without node;;L25KP20A439R1S2
FM;speedSignal without node;;L25KP20A895R1S2
FM;speedSignal without node;;L25KP21A150R1S1
FM;speedSignal without node;;L25KP21A150R2S1
FM;speedSignal without node;;L25KP21A550R2S2
FM;speedSignal without node;;L25KP34A244R2S2
FM;stopSignal with incoherent ptcar reference;;stopSignal A150 is present in micro:location Weerde (ptcarId 1224) but linked to ptrefColumn Epp.2505/1 (ptcarId 363)
FM;stopSignal with incoherent ptcar reference;;stopSignal AX150 is present in micro:location Weerde (ptcarId 1224) but linked to ptrefColumn Epp.2505/2 (ptcarId 363)
FM;stopSignal with incoherent ptcar reference;;stopSignal B150 is present in micro:location Weerde (ptcarId 1224) but linked to ptrefColumn Epp.2505/2 (ptcarId 363)
FM;stopSignal with incoherent ptcar reference;;stopSignal BX150 is present in micro:location Weerde (ptcarId 1224) but linked to ptrefColumn Epp.2505/1 (ptcarId 363)
FM;stopSignal with incoherent ptcar reference;;stopSignal D-T.5 is present in micro:location Muizen (ptcarId 871) but linked to ptrefColumn Muizen2725/6 (ptcarId 883)
FM;stopSignal with incoherent ptcar reference;;stopSignal D-V.5 is present in micro:location HaachtW-FAT (ptcarId 516) but linked to ptrefColumn Haacht5320/8 (ptcarId 493)
FM;stopSignal with incoherent ptcar reference;;stopSignal MX-N.5 is present in micro:location Nekkerspoel (ptcarId 811) but linked to ptrefColumn Mech. 2707/4 (ptcarId 810)
FM;stopSignal with incoherent ptcar reference;;stopSignal V-T.5 is present in micro:location Muizen-T (ptcarId 883) but linked to ptrefColumn Muizen2725/1 (ptcarId 872)
FM;switch not linked to 3 trackEdges;;switch 01AS (location MuizG Bund A, grid 2740)
FM;switch not linked to 3 trackEdges;;switch 01BN (location Mechelen, grid 2707)
FM;switch not linked to 3 trackEdges;;switch 02AV (location HaachtW-FAT, grid 5320)
FM;switch not linked to 3 trackEdges;;switch 10W (location MechelCW/1, grid 2741)
FM;switch not linked to 3 trackEdges;;switch 11D (location Vilvoorde, grid 2712)
FM;switch not linked to 3 trackEdges;;switch 11E (location Vilvoorde, grid 2711)
FM;switch not linked to 3 trackEdges;;switch 11W (location MechelCW/1, grid 2741)
FM;switch not linked to 3 trackEdges;;switch 12BV (location HaachtW-FAT, grid 5321)
FM;switch not linked to 3 trackEdges;;switch 12D (location Vilvoorde, grid 2712)
FM;switch not linked to 3 trackEdges;;switch 12E (location Vilvoorde, grid 2711)
FM;switch not linked to 3 trackEdges;;switch 18T (location MuizG A.Ivar, grid 2725)
FM;switch not linked to 3 trackEdges;;switch 22BT (location Muizen-T, grid 2725)
FM;switch not linked to 3 trackEdges;;switch 40N (location Mechelen, grid 2707)
FMS;incoherent stopSignal regimes;;trackEdge [switch 06Q to switch 05Q]: found normal and wrong regimes for down stopSignal group
FMS;location without nodes;;Quenast - Aansluiting Carrière 1+2 (FQN-rac)
FMS;locationPoint with incoherent epbName;;locationPoint Racc. Polyol - 1 (location Racc. Polyol, interGrid 1003 kant 2)
FMS;locationRouteEdge without locationPoint with timingLocation[meso];;location FJR (ptcarId 628): nb of locationRouteEdges without locationPoint with timingLocation[meso] 1/95 T298-F.27 - Jurbise - SAS 298 - Q298-F.27 - TX-F.27 - L96-A
FMS;locationRouteEdge without locationPoint with timingLocation[meso];;location LQVFR (ptcarId 983): nb of locationRouteEdges without locationPoint with timingLocation[meso] 2/8 K-I.27 - L96-A KX-I.27 - L96-B
FMS;locationRouteEdge without locationPoint with timingLocation[micro];;location FJR (ptcarId 628): nb of locationRouteEdges without locationPoint with timingLocation[micro] 1/95 T298-F.27 - Jurbise - SAS 298 - Q298-F.27 - TX-F.27 - L96-A
FMS;locationRouteEdge without locationPoint with timingLocation[micro];;location LQVFR (ptcarId 983): nb of locationRouteEdges without locationPoint with timingLocation[micro] 2/8 K-I.27 - L96-A KX-I.27 - L96-B
FMS;speedSignal without node;;L100KP5A650R1S1
FMS;speedSignal without node;;L100KP6A789R1S1
FMS;speedSignal without node;;L100KP6A789R2S1
FMS;speedSignal without node;;L100KP7A500R2S1
FMS;speedSignal without node;;L100KP8A545R2S1
FMS;speedSignal without node;;L118KP32A782R1S2
FMS;speedSignal without node;;L118KP33A575R2S2
FMS;speedSignal without node;FIXED;L118KP38A890R1S1
FMS;speedSignal without node;NEW;L118KP38A940R1S1
FMS;speedSignal without node;NEW;L118KP39A515R1S2
FMS;speedSignal without node;;L78KP50A555R2S1
FMS;speedSignal without node;;L78KP50A555R2S2
FMS;speedSignal without node;;L78KP51A263R2S1
FMS;speedSignal without node;;L78KP63A582R1S2
FMS;speedSignal without node;;L78KP64A285R2S2
FMS;speedSignal without node;;L96KP23A850R1S1
FMS;speedSignal without node;;L96KP23A850R1S2
FMS;speedSignal without node;;L96KP24A490R2S1
FMS;speedSignal without node;;L96KP28A935R2S1
FMS;speedSignal without node;;L96KP28A952R1S2
FMS;speedSignal without node;;L96KP29A192R1S1
FMS;speedSignal without node;;L96KP29A968R2S2
FMS;speedSignal without node;;L96KP30A128R2S1
FMS;speedSignal without node;;L96KP35A895R2S1
FMS;speedSignal without node;;L96KP36A105R2S2
FMS;speedSignal without node;;L96KP40A950R2S1
FMS;speedSignal without node;;L96KP48A380R1S1
FMS;speedSignal without node;;L96KP48A380R1S2
FMS;speedSignal without node;;L96KP48A380R2S1
FMS;speedSignal without node;;L96KP48A77R1S1
FMS;speedSignal without node;;L96KP49A330R2S2
FMS;speedSignal without node;;L96KP49A420R2S1
FMS;speedSignal without node;;L96KP60A0R1S1
FMS;speedSignal without node;;L96KP60A0R1S2
FMS;speedSignal without node;;L96KP60A710R2S1
FMS;speedSignal without node;;L96KP60A710R2S2
FMS;speedSignal without node;;L96KP75A187R1S2
FMS;speedSignal without node;;L96KP75A187R2S1
FMS;speedSignal without node;;L96KP75A187R2S2
FMS;stopSignal with incoherent ptcar reference;;stopSignal H552-K.27 is present in micro:location Bergen (ptcarId 848) but linked to ptrefColumn Bergen9683/6 (ptcarId 1387)
FMS;stopSignal with incoherent ptcar reference;;stopSignal K-I.27 is present in micro:location Quévy-Fr (ptcarId 983) but linked to ptrefColumn Quévy 9696/5 (ptcarId 982)
FMS;stopSignal with incoherent ptcar reference;;stopSignal K-M.27 is present in micro:location Y.Criquelion (ptcarId 175) but linked to ptrefColumn Y.Cri 9705/3 (ptcarId 979)
FMS;stopSignal with incoherent ptcar reference;;stopSignal KX-I.27 is present in micro:location Quévy-Fr (ptcarId 983) but linked to ptrefColumn Quévy 9696/5 (ptcarId 982)
FMS;stopSignal with incoherent ptcar reference;;stopSignal M-I.27 is present in micro:location Quévy-Fr (ptcarId 983) but linked to ptrefColumn Quévy 9696/4 (ptcarId 982)
FMS;stopSignal with incoherent ptcar reference;;stopSignal MX-I.27 is present in micro:location Quévy-Fr (ptcarId 983) but linked to ptrefColumn Quévy 9696/4 (ptcarId 982)
FMS;stopSignal with incoherent ptcar reference;;stopSignal S-M.27 is present in micro:location Y.Criquelion (ptcarId 175) but linked to ptrefColumn Y.Cri 9705/4 (ptcarId 1034)
FMS;stopSignal with incoherent ptcar reference;;stopSignal TK-M.27 is present in micro:location Racc. Yara (ptcarId 1351) but linked to ptrefColumn R.Yar 1003/1 (ptcarId 1132)
FMS;stopSignal with incoherent ptcar reference;;stopSignal TL-M.27 is present in micro:location B.Criquelion (ptcarId 2070) but linked to ptrefColumn Tertre1002/1 (ptcarId 1132)
FMS;stopSignal with incoherent ptcar reference;;stopSignal U532-N.27 is present in micro:location Cuesmes AC (ptcarId 295) but linked to ptrefColumn Cu-AC 9688/1 (ptcarId 848)
FMS;stopSignal with incoherent ptcar reference;;stopSignal U552-K.27 is present in micro:location Bergen (ptcarId 848) but linked to ptrefColumn Mons 9683/11 (ptcarId 1387)
FMS;stopSignal without indi:id;;stopSignal A369 (location Nimy, interGrid 9683 - 11805)
FMS;stopSignal without indi:id;;stopSignal A535 (location V-Pommeroeul, interGrid 7803 - 9701)
FMS;stopSignal without indi:id;;stopSignal A552 (location V-Pommeroeul, interGrid 7803 - 9701)
FMS;stopSignal without indi:id;;stopSignal A568 (location V-Pommeroeul, interGrid 7803 - 9701)
FMS;stopSignal without indi:id;;stopSignal A585 (location V-Pommeroeul, interGrid 7803 - 9701)
FMS;stopSignal without indi:id;;stopSignal A601 (location Harchies, interGrid 7803 - 9701)
FMS;stopSignal without indi:id;;stopSignal A639 (location Cuesmes, interGrid 9686 - 9696)
FMS;stopSignal without indi:id;;stopSignal A654 (location Cuesmes, interGrid 9686 - 9696)
FMS;stopSignal without indi:id;;stopSignal A668 (location Frameries, interGrid 9686 - 9696)
FMS;stopSignal without indi:id;;stopSignal A676 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal A692 (location Genly, interGrid 9686 - 9696)
FMS;stopSignal without indi:id;;stopSignal A692 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal A709 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal A724 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal A739 (location Callenelle, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal A754 (location Callenelle, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal A766 (location Maubray, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal AX179 (location Tubize, interGrid 9642 - SER 63)
FMS;stopSignal without indi:id;;stopSignal AX661 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal AX676 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal AX692 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal AX709 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal AX724 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal AX739 (location Callenelle, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal AX754 (location Callenelle, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal B179 (location Tubize, interGrid 9642 - SER 63)
FMS;stopSignal without indi:id;;stopSignal B538 (location V-Pommeroeul, interGrid 7803 - 9701)
FMS;stopSignal without indi:id;;stopSignal B556 (location V-Pommeroeul, interGrid 7803 - 9701)
FMS;stopSignal without indi:id;;stopSignal B574 (location V-Pommeroeul, interGrid 7803 - 9701)
FMS;stopSignal without indi:id;;stopSignal B589 (location V-Pommeroeul, interGrid 7803 - 9701)
FMS;stopSignal without indi:id;;stopSignal B606 (location Harchies, interGrid 7803 - 9701)
FMS;stopSignal without indi:id;;stopSignal B647 (location Frameries, interGrid 9696 - 9689)
FMS;stopSignal without indi:id;;stopSignal B661 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal B667 (location Frameries, interGrid 9696 - 9689)
FMS;stopSignal without indi:id;;stopSignal B676 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal B692 (location Genly, interGrid 9696 - 9689)
FMS;stopSignal without indi:id;;stopSignal B692 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal B709 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal B724 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal B739 (location Callenelle, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal B754 (location Callenelle, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal BX369 (location Nimy, interGrid 9683 - 11805)
FMS;stopSignal without indi:id;;stopSignal BX676 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal BX692 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal BX709 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal BX724 (location Péruwelz, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal BX739 (location Callenelle, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal BX754 (location Callenelle, interGrid 7806 - 7825)
FMS;stopSignal without indi:id;;stopSignal BX766 (location Maubray, interGrid 7806 - 7825)
FMS;subLocation without locationPoint;;Quenast - Aansluiting Carrière 1+2
FMS;subLocation without locationPoint;;Saint-Ghislain - DSP 207
FMS;switch not linked to 3 trackEdges;;switch 01AC (location Tubize, grid 9642)
FMS;switch not linked to 3 trackEdges;;switch 01BV (location Clabecq, grid 10602)
FMS;switch not linked to 3 trackEdges;;switch 03T (location St-Ghislain, grid 9702)
FMS;switch not linked to 3 trackEdges;;switch 04BE (location Soignies, grid 9657)
FMS;switch not linked to 3 trackEdges;;switch 04BV (location Clabecq, grid 10602)
FMS;switch not linked to 3 trackEdges;;switch 05BG (location St-Ghislain, grid 9701)
FMS;switch not linked to 3 trackEdges;;switch 06AE (location Soignies, grid 9660)
FMS;switch not linked to 3 trackEdges;;switch 08AJ (location Blaton, grid 7806)
FMS;switch not linked to 3 trackEdges;;switch 09BE (location Neufv-Garage, grid 9663)
FMS;switch not linked to 3 trackEdges;;switch 10BC (location Hen-Garage, grid 9645)
FMS;switch not linked to 3 trackEdges;;switch 10BE (location Neufv-Garage, grid 9663)
FMS;switch not linked to 3 trackEdges;;switch 11AE (location Neufv-Garage, grid 9666)
FMS;switch not linked to 3 trackEdges;;switch 11BC (location Hen-Garage, grid 9645)
FMS;switch not linked to 3 trackEdges;;switch 11BF (location Jurbise, grid 9673)
FMS;switch not linked to 3 trackEdges;;switch 11BJ (location Blaton, grid 7803)
FMS;switch not linked to 3 trackEdges;;switch 12AC (location Hen-Garage, grid 9648)
FMS;switch not linked to 3 trackEdges;;switch 12AE (location Neufv-Garage, grid 9666)
FMS;switch not linked to 3 trackEdges;;switch 12AF (location Jurbise, grid 9676)
FMS;switch not linked to 3 trackEdges;;switch 13AC (location Hen-Garage, grid 9648)
FMS;switch not linked to 3 trackEdges;;switch 13AV (location Clabecq, grid 10603)
FMS;switch not linked to 3 trackEdges;;switch 15AM (location B.Criquelion, grid 1001)
FMS;switch not linked to 3 trackEdges;;switch 15V (location Clabecq, grid 10603)
FMS;switch not linked to 3 trackEdges;;switch 17D (location 's-Gravenbra, grid 9649)
FMS;switch not linked to 3 trackEdges;;switch 18BM (location B.Criquelion, grid 1002)
FMS;switch not linked to 3 trackEdges;;switch 19AK (location Bergen, grid 9683)
FMS;switch not linked to 3 trackEdges;;switch 20M (location Racc. Yara, grid 1003)
FMS;switch not linked to 3 trackEdges;;switch 21AN (location Bergen, grid 9686)
